_id,order_id,customer_id,product,category,quantity,price,order_date
2410,250,795,809,2,3,396,76
2411,3530,978,619,2,3,387,47
2412,3623,353,438,3,2,158,67
2413,627,338,823,1,3,482,59
2414,4508,804,670,0,2,349,160
2415,4597,127,267,4,2,442,148
2416,4117,433,160,2,2,125,174
2417,3276,64,643,2,2,223,258
2418,2683,201,183,2,1,478,359
2419,218,81,521,2,4,455,363
2420,4452,911,199,4,1,490,137
2421,1791,984,139,1,3,381,190
2422,1979,107,842,0,1,303,307
2423,2864,147,852,6,1,262,294
2424,4624,549,246,3,3,152,253
2425,2576,263,245,0,3,259,120
2426,2550,309,841,2,3,375,332
2427,1978,476,354,5,1,445,357
2428,1096,769,726,6,1,472,163
2429,1769,914,512,4,3,311,184
2430,4657,645,630,0,4,34,325
2431,4232,478,329,3,4,286,329
2432,42,929,943,5,2,481,165
2433,773,310,239,0,3,386,178
2434,2526,224,621,5,2,387,280
2435,3212,377,740,5,4,398,181
2436,2048,618,934,2,2,79,192
2437,4829,720,513,1,3,122,362
2438,1155,795,309,2,3,372,116
2439,4408,853,204,0,3,121,175
2440,1568,606,27,6,1,373,89
2441,3427,671,686,5,2,312,292
2442,4086,571,878,3,4,480,330
2443,80,309,596,2,4,461,180
2444,2663,227,346,3,4,100,110
2445,2764,228,521,2,1,27,274
2446,230,82,147,1,1,158,70
2447,4685,983,298,1,3,485,213
2448,23,474,194,2,4,236,314
2449,982,702,71,2,1,223,160
2450,2492,846,350,0,3,369,197
2451,4220,453,822,1,4,160,335
2452,2177,371,956,3,2,201,42
2453,809,175,121,1,3,460,233
2454,1216,528,700,2,1,49,294
2455,4610,117,530,3,1,251,42
2456,3163,226,691,2,3,147,127
2457,1508,505,737,4,3,354,36
2458,2823,362,130,2,1,189,137
2459,1247,746,909,1,2,209,136
2460,4099,104,714,5,4,212,209
2461,3395,245,594,1,2,70,297
2462,727,835,68,1,3,201,32
2463,3641,804,114,0,2,14,36
2464,822,20,925,3,1,387,89
2465,3787,481,506,0,3,246,68
2466,4798,191,243,0,4,190,256
2467,3501,166,102,0,1,320,271
2468,300,351,815,6,1,46,244
2469,2052,412,916,4,4,65,289
2470,1991,35,689,3,4,452,236
2471,414,861,111,2,2,246,278
2472,1547,763,571,5,3,367,277
2473,3470,584,339,1,4,358,63
2474,4082,354,207,5,4,206,143
2475,4470,135,706,6,3,82,11
2476,3297,273,769,5,4,68,196
2477,875,697,681,2,4,249,67
2478,1451,724,529,2,2,11,286
2479,1159,901,748,6,1,458,94
2480,87,348,89,5,1,369,232
2481,4544,542,692,1,1,197,127
2482,4640,61,936,2,1,316,65
2483,1334,288,709,6,4,39,240
2484,2793,472,468,1,3,276,61
2485,2717,518,872,6,3,485,346
2486,1945,924,384,6,2,117,119
2487,1519,863,503,2,2,341,106
2488,4455,683,692,1,4,432,340
2489,4138,982,948,0,3,99,41
2490,4676,170,177,1,3,214,36
2491,2109,679,527,4,1,388,128
2492,2008,782,666,2,4,465,101
2493,879,575,759,0,4,456,213
2494,3915,871,827,0,1,457,287
2495,2884,809,408,4,4,454,317
2496,819,55,200,5,4,390,135
2497,2205,919,183,1,2,447,194
2498,2186,81,748,1,3,229,264
2499,1292,475,471,3,4,387,25
2500,2754,284,364,2,2,103,202
2501,4257,930,943,5,3,466,285
2502,2251,974,413,5,1,112,320
2503,2197,530,772,2,2,232,189
2504,4259,212,21,3,2,195,265
2505,560,990,716,3,3,478,209
2506,4011,106,311,2,1,193,236
2507,1727,318,748,1,2,171,50
2508,4585,77,475,6,4,256,193
2509,3948,681,965,1,4,40,171
2510,3267,173,422,0,4,61,18
2511,1836,695,603,5,1,354,33
2512,3912,787,494,6,2,85,341
2513,295,315,886,2,4,394,262
2514,1578,418,569,1,1,448,174
2515,4609,866,554,3,4,287,139
2516,2529,823,924,2,3,49,229
2517,4046,933,857,5,2,110,312
2518,2189,237,702,1,2,120,207
2519,496,66,767,1,1,394,110
2520,190,443,435,3,1,330,118
2521,1923,297,392,6,2,258,267
2522,874,904,566,1,4,200,301
2523,1058,331,388,1,4,499,304
2524,3531,769,317,6,3,191,85
2525,4970,995,343,3,4,435,134
2526,3645,777,3,3,1,414,125
2527,178,281,916,5,1,344,81
2528,1664,913,627,0,4,218,320
2529,4314,459,814,2,1,31,234
2530,2027,711,464,1,2,175,359
2531,4971,75,205,1,2,108,146
2532,1649,34,838,6,4,217,9
2533,747,940,361,3,2,17,95
2534,4706,584,684,6,2,199,143
2535,2000,769,267,0,3,184,51
2536,1341,163,706,0,3,282,60
2537,49,295,350,5,2,26,332
2538,3924,737,897,1,4,99,57
2539,1130,702,658,5,3,150,291
2540,3325,894,526,4,1,154,25
2541,810,6,200,6,1,175,316
2542,2307,994,56,3,1,346,40
2543,3232,289,780,0,4,87,290
2544,1518,717,537,1,2,438,220
2545,1266,862,193,5,1,271,83
2546,4050,484,305,2,4,172,118
2547,2494,846,303,6,3,375,122
2548,915,383,418,5,2,23,160
2549,247,972,861,6,3,248,347
2550,1232,277,841,6,4,81,348
2551,118,716,126,5,1,454,8
2552,4628,135,90,4,1,152,355
2553,2697,289,278,1,4,319,74
2554,1186,392,651,6,1,292,233
2555,3292,970,329,0,2,278,285
2556,4247,794,111,6,4,250,57
2557,1867,906,500,6,3,424,243
2558,1662,450,745,0,4,254,270
2559,1778,977,529,1,2,172,104
2560,4934,867,890,3,2,69,286
2561,1226,532,228,5,4,15,331
2562,2883,129,127,2,4,206,179
2563,3002,988,958,4,1,479,297
2564,1755,26,490,5,2,67,297
2565,4326,537,102,6,4,314,175
2566,667,533,381,2,4,416,228
2567,1414,378,718,6,2,226,209
2568,881,628,361,3,4,427,204
2569,4058,499,793,4,1,35,12
2570,4722,954,122,1,2,312,4
2571,1605,742,677,1,1,14,129
2572,2969,649,846,5,1,483,125
2573,1743,493,961,4,1,29,160
2574,2836,70,695,2,1,399,324
2575,2602,419,434,3,2,207,35
2576,3600,309,180,0,1,68,298
2577,1503,607,741,0,1,457,195
2578,2452,185,876,6,4,251,225
2579,1528,141,53,3,2,155,161
2580,3320,846,418,1,2,397,68
2581,86,265,728,1,3,282,288
2582,330,277,582,3,2,258,128
2583,3643,478,377,1,2,23,132
2584,2574,981,458,3,3,471,257
2585,2839,322,610,5,2,22,10
2586,2032,531,225,0,2,400,147
2587,4745,537,372,2,2,393,80
2588,1256,490,788,0,2,53,341
2589,4401,319,691,6,3,384,354
2590,1653,816,455,4,2,408,104
2591,165,295,464,5,2,28,260
2592,4467,449,503,4,3,72,356
2593,4426,610,901,3,4,248,51
2594,3378,457,929,2,1,428,69
2595,4154,224,951,5,4,346,132
2596,1478,790,360,0,3,428,184
2597,1705,607,314,1,1,412,294
2598,4825,648,177,4,3,413,269
2599,4965,545,654,4,3,109,39
2600,3161,420,138,6,2,172,146
2601,4439,544,525,1,1,425,135
2602,1924,583,680,5,2,131,277
2603,147,348,225,1,1,441,138
2604,131,323,936,4,3,53,24
2605,4539,520,134,1,3,369,284
2606,335,177,806,4,4,417,267
2607,4386,407,697,0,1,326,100
2608,2992,670,607,5,2,390,294
2609,1661,696,300,6,4,154,16
2610,4682,615,277,2,4,336,163
2611,1467,393,752,5,4,372,60
2612,4892,641,702,1,2,59,91
2613,2487,859,824,6,4,74,297
2614,4973,980,692,1,2,364,267
2615,2899,845,555,5,4,297,188
2616,4491,24,857,2,2,173,94
2617,2356,690,161,4,3,150,162
2618,1539,68,172,1,3,463,315
2619,2123,415,211,1,3,323,184
2620,4736,946,739,5,3,137,194
2621,242,977,41,4,3,407,360
2622,4964,688,517,4,4,430,98
2623,2618,545,153,1,4,377,235
2624,4005,727,658,4,4,472,153
2625,1852,64,694,6,2,248,253
2626,1702,486,529,0,2,333,208
2627,4300,141,844,5,2,305,266
2628,13,548,22,0,2,196,80
2629,1674,432,342,2,3,217,86
2630,4663,990,735,6,3,229,183
2631,1789,484,716,6,3,409,254
2632,359,404,642,0,1,199,39
2633,636,617,810,3,4,397,22
2634,2395,914,567,0,2,438,248
2635,2640,564,479,2,2,355,171
2636,1881,891,301,5,3,293,190
2637,52,567,807,6,2,361,81
2638,4630,198,154,0,2,246,341
2639,650,302,244,2,4,203,33
2640,2511,657,510,3,3,296,35
2641,693,203,156,2,4,268,132
2642,3197,444,749,1,1,255,156
2643,436,652,551,5,1,145,76
2644,689,849,180,6,1,289,66
2645,3902,479,2,4,3,280,205
2646,4,783,957,6,2,180,295
2647,1439,104,340,1,3,168,139
2648,3664,680,888,1,3,210,52
2649,3798,497,836,0,2,496,111
2650,3429,370,206,0,4,54,44
2651,1172,55,894,0,1,459,93
2652,3680,47,89,3,4,273,231
2653,3885,360,620,2,1,80,82
2654,2014,851,185,5,3,373,274
2655,867,256,417,0,1,380,58
2656,2346,983,444,3,3,112,310
2657,4469,624,955,6,4,499,199
2658,1931,166,301,3,3,134,108
2659,1178,54,945,6,4,322,346
2660,4110,92,224,2,2,473,136
2661,999,912,790,5,2,492,159
2662,1237,437,910,1,2,295,199
2663,3131,812,20,5,3,467,250
2664,2404,859,697,3,2,239,172
2665,4677,494,478,3,1,155,362
2666,3998,799,644,4,4,379,212
2667,2679,678,776,2,4,206,17
2668,1284,149,597,4,1,382,133
2669,3465,175,728,3,3,230,277
2670,4284,425,100,1,3,432,62
2671,2473,706,72,3,4,69,141
2672,2350,519,621,0,2,107,358
2673,815,98,461,5,3,180,29
2674,3411,540,485,5,3,391,149
2675,640,658,684,1,1,182,303
2676,1960,484,730,0,1,160,2
2677,1898,368,143,1,2,462,300
2678,2316,967,470,4,3,359,205
2679,1027,849,932,0,3,399,91
2680,2264,191,474,1,1,449,146
2681,393,465,898,3,3,131,286
2682,4459,76,818,6,4,117,137
2683,3952,781,786,6,1,13,269
2684,1573,352,922,2,2,102,338
2685,4280,469,470,0,1,416,326
2686,99,502,401,5,3,15,271
2687,3996,229,369,5,2,297,37
2688,3256,302,956,3,1,115,16
2689,2431,53,792,2,4,155,156
2690,1757,789,508,6,4,280,228
2691,116,106,697,0,1,433,361
2692,3214,237,515,6,4,387,350
2693,4781,625,151,1,4,105,215
2694,273,516,291,4,4,466,359
2695,1563,372,267,2,2,238,12
2696,44,665,700,3,4,211,96
2697,2256,563,793,6,4,221,127
2698,684,620,422,1,4,15,21
2699,1167,115,938,1,2,121,191
2700,1468,763,817,1,1,385,310
2701,1006,569,95,0,3,388,202
2702,3711,740,102,2,4,456,2
2703,2041,702,9,1,1,332,204
2704,2514,629,630,2,4,115,252
2705,1601,499,399,0,2,148,300
2706,1281,349,368,3,1,308,32
2707,2645,377,378,4,2,410,170
2708,4029,683,621,2,4,105,61
2709,4601,694,731,0,4,397,314
2710,2007,639,241,3,2,456,38
2711,3298,661,797,2,3,461,323
2712,2867,224,453,3,2,346,58
2713,2470,190,605,4,4,306,28
2714,2438,558,377,6,2,476,177
2715,3628,935,14,5,3,398,92
2716,1716,64,566,4,2,425,351
2717,4423,690,642,0,3,223,304
2718,176,574,145,5,3,463,97
2719,4013,365,813,5,2,300,29
2720,743,425,381,1,2,31,349
2721,4166,59,832,2,1,202,354
2722,4003,756,827,1,4,477,73
2723,678,367,50,3,3,159,217
2724,1009,682,215,0,1,377,306
2725,2405,141,241,0,2,256,348
2726,4123,823,109,3,4,276,201
2727,1469,677,83,3,1,470,345
2728,3188,240,152,1,3,260,143
2729,4179,917,51,4,1,499,217
2730,2632,156,827,0,3,12,128
2731,3223,657,501,6,2,402,155
2732,4375,392,938,1,4,325,259
2733,2490,659,258,1,4,85,331
2734,806,719,244,4,4,96,273
2735,718,882,121,4,2,279,12
2736,715,696,394,6,3,234,293
2737,3029,411,36,4,2,27,39
2738,260,770,763,2,4,122,65
2739,3684,819,111,1,2,260,73
2740,20,946,402,2,2,242,166
2741,2384,612,392,5,2,338,358
2742,2830,840,558,5,3,288,64
2743,578,830,458,1,1,211,162
2744,4621,111,398,3,1,92,107
2745,523,687,516,4,2,134,184
2746,4393,722,388,2,1,184,276
2747,1638,659,714,5,1,78,11
2748,4435,403,259,1,2,56,169
2749,2313,399,613,3,2,381,250
2750,3624,62,676,1,4,265,56
2751,1084,816,791,3,1,224,174
2752,554,991,224,1,3,39,285
2753,1064,705,230,4,2,290,127
2754,1400,673,853,4,4,421,273
2755,907,71,839,3,3,491,32
2756,711,855,590,6,1,246,322
2757,4720,885,912,1,4,257,177
2758,2954,146,825,4,2,377,194
2759,3613,939,500,1,3,34,262
2760,3432,363,82,6,2,83,95
2761,740,390,657,6,1,215,361
2762,3242,923,536,1,3,499,246
2763,453,671,754,4,1,323,278
2764,2570,818,354,0,1,103,287
2765,1048,272,498,5,4,384,67
2766,2332,404,76,5,2,136,222
2767,4186,376,78,1,3,434,239
2768,1678,762,218,5,1,34,22
2769,2807,269,24,6,1,343,129
2770,4605,151,73,2,3,364,123
2771,4872,234,792,6,1,125,274
2772,1493,61,613,4,4,57,203
2773,3901,326,53,6,4,235,298
2774,488,176,117,5,4,275,4
2775,3074,433,845,0,4,108,217
2776,1759,50,519,5,1,468,68
2777,1433,667,700,1,3,20,118
2778,264,7,112,6,3,94,303
2779,3133,309,616,3,3,414,350
2780,3793,428,861,5,3,223,327
2781,4315,309,872,3,2,182,67
2782,3778,983,726,4,3,400,327
2783,2117,43,674,3,2,218,186
2784,2424,529,871,5,2,457,152
2785,2767,866,389,0,4,391,284
2786,3556,241,607,6,2,73,178
2787,67,323,695,2,1,267,69
2788,4614,257,733,0,2,341,226
2789,96,170,930,0,4,130,218
2790,4425,53,931,2,2,307,121
2791,4815,466,654,6,1,475,143
2792,952,496,213,4,1,63,283
2793,2097,705,43,5,1,340,232
2794,4847,311,84,4,4,281,196
2795,4950,70,207,1,4,250,161
2796,4317,433,437,1,3,252,170
2797,4582,120,938,3,4,27,13
2798,4910,272,86,0,1,492,83
2799,1324,736,960,6,1,196,199
2800,2263,695,914,4,4,355,142
2801,3693,952,414,2,2,153,80
2802,502,966,737,4,4,271,39
2803,269,813,881,3,4,450,164
2804,1173,662,474,5,1,373,177
2805,3206,487,531,0,3,440,81
2806,4462,133,241,0,1,248,176
2807,3013,897,9,6,3,313,339
2808,379,865,205,4,1,307,339
2809,4279,397,348,3,4,85,143
2810,2958,263,587,1,1,197,131
2811,1964,635,289,2,1,342,17
2812,1331,575,352,5,1,397,269
2813,1682,74,452,4,4,496,251
2814,1842,737,830,4,4,255,247
2815,4177,232,158,2,4,139,273
2816,2970,98,492,1,4,483,120
2817,2950,907,570,4,3,324,206
2818,2947,383,149,2,3,420,29
2819,2648,153,521,0,2,292,128
2820,1150,661,509,0,4,88,152
2821,1713,843,553,2,3,81,119
2822,4701,81,481,5,1,272,339
2823,51,815,914,0,4,200,313
2824,2124,351,282,2,2,376,133
2825,3598,11,262,2,2,384,359
2826,357,722,292,0,2,439,222
2827,2814,342,724,2,1,72,162
2828,3222,719,329,6,3,497,100
2829,4318,774,139,4,1,389,303
2830,1402,687,932,2,4,21,264
2831,1930,401,703,2,2,150,344
2832,2516,439,767,2,1,263,89
2833,3841,522,350,6,1,52,181
2834,1183,323,138,2,3,26,8
2835,4096,702,155,6,3,72,332
2836,75,479,117,1,2,262,48
2837,3662,551,357,4,1,474,222
2838,3457,371,918,2,1,385,137
2839,4673,338,877,6,3,301,95
2840,155,49,682,3,1,478,96
2841,731,769,27,3,1,17,71
2842,3364,71,848,3,1,334,68
2843,4017,525,469,0,3,99,156
2844,2231,346,701,0,2,217,152
2845,4835,78,477,5,4,301,328
2846,1192,150,764,1,2,293,270
2847,126,466,291,3,4,127,224
2848,193,401,339,6,1,358,329
2849,3118,660,485,6,2,184,66
2850,3573,475,394,1,4,85,348
2851,3687,220,911,3,3,110,208
2852,3755,244,530,6,3,423,107
2853,968,311,799,5,2,160,274
2854,3761,864,470,4,2,409,288
2855,1672,656,621,1,1,279,352
2856,2672,819,292,4,2,467,32
2857,4576,598,798,5,1,80,216
2858,4796,777,419,1,1,189,193
2859,1051,603,260,6,3,133,15
2860,402,149,549,4,3,390,155
2861,3692,812,354,5,4,302,217
2862,3702,482,417,2,3,294,111
2863,3028,432,411,6,3,204,161
2864,4774,540,14,1,2,408,203
2865,3830,221,196,4,3,237,142
2866,2244,895,483,5,4,440,114
2867,2134,943,912,2,2,439,216
2868,863,127,307,6,4,445,110
2869,1855,975,732,1,3,284,299
2870,34,261,471,2,4,470,163
2871,97,106,230,3,2,115,232
2872,4157,18,278,1,1,30,132
2873,541,408,453,6,4,73,82
2874,4196,762,903,5,4,174,25
2875,349,152,635,5,2,36,214
2876,2030,560,830,1,2,320,112
2877,4492,165,961,3,4,294,107
2878,4278,432,547,1,3,157,297
2879,1238,726,69,4,4,290,219
2880,1378,663,87,5,2,335,342
2881,21,99,795,6,1,328,33
2882,3558,600,809,0,1,173,121
2883,4319,783,539,6,3,395,359
2884,4639,312,912,2,4,415,302
2885,4221,917,376,5,1,233,307
2886,137,927,569,3,4,281,174
2887,699,136,897,0,2,155,269
2888,1644,814,551,1,1,462,146
2889,207,313,171,5,3,447,336
2890,2520,301,74,4,2,365,290
2891,2561,867,503,0,3,39,363
2892,895,962,54,3,2,54,13
2893,1297,439,7,3,1,284,229
2894,4936,858,5,0,3,480,116
2895,384,166,627,2,3,43,157
2896,4428,59,395,5,2,150,70
2897,1318,857,119,1,3,436,186
2898,2111,872,525,3,2,327,173
2899,3166,649,655,4,2,383,77
2900,72,128,203,4,2,230,322
2901,4878,105,892,1,2,365,109
2902,2608,418,64,6,1,31,258
2903,1512,213,953,4,2,189,210
2904,2649,504,588,2,4,445,153
2905,566,761,107,1,3,376,87
2906,3258,119,288,4,4,429,223
2907,1245,393,192,2,1,338,316
2908,3306,616,40,4,4,240,165
2909,1366,513,207,5,3,412,144
2910,2798,733,222,1,4,47,259
2911,2879,917,850,4,1,79,349
2912,4230,800,95,4,2,125,115
2913,935,398,955,2,4,248,354
2914,759,818,578,5,1,344,362
2915,4966,671,142,5,1,450,259
2916,3031,704,218,2,3,157,6
2917,4928,107,402,5,3,18,302
2918,464,840,903,0,4,297,269
2919,1024,702,424,6,2,397,328
2920,503,26,177,4,1,59,175
2921,4536,929,235,4,4,347,23
2922,278,324,455,6,1,14,196
2923,1968,337,839,5,1,413,176
2924,3540,438,278,4,2,352,56
2925,4164,462,598,5,2,135,84
2926,4030,924,510,2,4,84,310
2927,4869,706,878,1,2,174,261
2928,4526,783,308,2,2,287,131
2929,1106,562,375,1,4,451,306
2930,833,871,838,0,2,333,325
2931,2021,473,878,2,3,486,8
2932,559,57,560,6,1,309,146
2933,2054,343,203,3,1,299,339
2934,1456,69,696,0,1,86,275
2935,158,844,31,4,1,307,335
2936,4067,621,284,6,4,146,323
2937,2367,990,639,2,1,115,23
2938,524,523,202,1,1,104,358
2939,2817,348,479,5,1,144,223
2940,3199,570,79,6,1,77,273
2941,3210,441,376,5,3,156,153
2942,238,335,638,2,1,499,126
2943,3146,789,936,2,3,487,303
2944,4532,907,365,6,4,168,337
2945,2245,720,744,0,2,393,229
2946,3581,249,506,2,1,172,54
2947,1080,794,160,5,2,450,218
2948,4155,102,213,6,2,350,85
2949,4587,561,221,3,4,198,38
2950,2073,287,770,2,2,424,180
2951,3048,250,155,5,3,348,158
2952,2135,104,593,5,2,104,22
2953,3897,449,667,2,2,190,145
2954,1208,871,95,6,2,297,90
2955,2945,175,143,0,1,331,116
2956,4373,543,360,1,1,196,234
2957,1196,947,679,1,3,381,253
2958,4361,256,424,0,3,147,274
2959,4374,393,601,4,1,139,326
2960,1586,799,210,6,3,203,228
2961,4778,618,866,5,1,325,77
2962,2212,750,567,4,4,481,276
2963,550,499,245,4,2,282,78
2964,766,538,807,1,2,361,284
2965,4185,249,180,6,3,153,169
2966,3523,525,380,1,1,25,255
2967,1356,492,117,3,1,311,44
2968,2249,569,74,5,3,432,70
2969,2009,764,186,3,1,254,80
2970,3343,592,600,0,4,424,295
2971,4268,526,876,2,2,116,159
2972,705,12,265,3,3,97,149
2973,3439,424,181,2,3,138,341
2974,329,320,769,6,1,404,324
2975,4783,554,527,4,3,384,266
2976,2183,62,913,5,4,350,351
2977,3748,329,73,6,1,13,181
2978,4102,170,124,0,1,336,57
2979,2493,969,792,3,1,419,60
2980,2408,88,377,5,1,376,206
2981,1952,527,214,0,4,315,61
2982,4172,271,331,4,1,405,285
2983,316,782,799,4,3,104,267
2984,3458,602,911,4,4,218,226
2985,1120,458,160,4,2,234,122
2986,513,105,902,1,2,468,271
2987,1408,129,887,1,3,357,281
2988,3333,958,301,6,3,489,193
2989,1004,244,261,4,4,330,3
2990,870,456,715,4,2,56,0
2991,3677,904,139,3,2,485,153
2992,4069,366,350,5,2,190,127
2993,3625,479,894,3,2,115,154
2994,2750,126,825,4,2,208,283
2995,3360,11,416,6,1,395,31
2996,4293,880,450,0,3,115,137
2997,1634,476,392,1,1,289,6
2998,1147,645,98,2,2,269,67
2999,3032,273,315,1,4,117,4
3000,649,412,463,1,4,28,111
3001,996,961,945,0,2,419,172
3002,1070,46,161,0,2,468,300
3003,4734,267,210,1,4,305,122
3004,1490,117,921,2,1,315,80
3005,789,712,265,6,1,180,115
3006,3580,995,120,4,2,340,288
3007,1541,510,572,4,1,204,111
3008,3215,94,427,4,4,21,43
3009,2506,207,748,0,1,204,209
3010,4298,113,965,1,2,499,206
3011,1112,480,403,5,4,292,125
3012,3632,873,814,6,1,378,137
3013,1516,973,615,0,3,191,85
3014,2728,729,185,5,4,459,345
3015,1074,202,131,3,4,314,236
3016,3337,89,805,5,3,153,255
3017,1015,122,425,1,3,395,133
3018,3239,437,957,4,4,325,203
3019,381,713,9,5,3,191,156
3020,334,54,872,0,2,39,206
3021,308,480,594,2,2,93,201
3022,1598,640,345,6,2,175,109
3023,2939,555,68,2,4,293,19
3024,3180,744,654,0,3,290,42
3025,4777,330,237,6,3,105,152
3026,2309,830,102,4,1,390,58
3027,3169,794,207,5,1,275,221
3028,4023,970,749,0,3,453,137
3029,3606,516,172,1,3,307,239
3030,4238,770,373,1,3,305,361
3031,2548,643,638,5,4,234,71
3032,597,985,389,6,3,342,300
3033,430,190,399,3,1,370,134
3034,1777,920,488,3,4,383,203
3035,1204,941,242,2,3,51,31
3036,2242,181,394,4,1,312,27
3037,3803,424,5,2,4,430,9
3038,4507,176,565,4,3,255,245
3039,3747,983,297,4,3,217,189
3040,3167,51,677,0,3,246,350
3041,3,310,279,4,4,31,350
3042,3585,884,1,0,1,194,187
3043,4313,328,726,4,1,477,183
3044,3187,189,757,1,2,251,103
3045,1369,711,440,0,3,372,343
3046,4826,958,804,5,2,292,264
3047,4598,465,203,4,2,50,194
3048,1395,963,832,5,1,345,311
3049,4271,930,888,6,4,171,184
3050,2281,977,403,6,4,169,209
3051,3733,525,190,4,1,483,36
3052,2746,213,21,0,4,98,38
3053,4444,670,255,1,2,331,80
3054,2790,843,9,1,3,21,350
3055,546,667,478,5,1,433,49
3056,782,520,908,5,3,82,344
3057,3847,564,837,2,4,85,296
3058,1077,654,561,2,3,355,82
3059,4122,541,848,6,4,210,122
3060,2024,855,271,3,4,19,295
3061,778,476,570,2,2,361,237
3062,3137,44,232,0,4,235,53
3063,2631,608,893,2,2,185,61
3064,1305,779,299,0,2,285,198
3065,3049,222,741,4,2,48,55
3066,3143,476,631,0,1,69,99
3067,751,175,428,0,1,75,28
3068,2871,928,572,0,4,330,264
3069,3738,728,635,3,2,444,194
3070,3184,580,129,2,1,133,123
3071,41,178,365,2,2,173,103
3072,2776,171,85,5,3,417,98
3073,1209,626,181,3,3,420,15
3074,4759,862,359,3,3,395,343
3075,1176,0,868,3,4,168,363
3076,2342,189,309,5,2,66,295
3077,4635,148,557,1,3,87,304
3078,3779,586,855,3,1,203,296
3079,913,815,670,3,3,294,197
3080,205,698,329,6,3,24,258
3081,1375,444,461,5,3,21,5
3082,92,711,400,1,4,110,229
3083,1332,899,408,6,1,165,329
3084,1050,302,938,3,2,349,115
3085,3601,368,560,3,1,134,313
3086,2075,918,660,4,2,368,294
3087,4031,199,150,1,4,289,215
3088,3756,224,729,2,4,414,283
3089,243,812,106,3,4,403,265
3090,4606,329,354,0,4,119,338
3091,1557,262,216,5,2,343,160
3092,1190,568,835,4,3,366,134
3093,1987,591,704,2,2,155,243
3094,2723,652,270,2,1,225,263
3095,3607,132,912,0,4,407,56
3096,1523,808,644,4,4,171,251
3097,796,480,34,5,1,137,95
3098,1878,758,13,0,2,323,126
3099,3478,798,490,2,3,341,128
3100,2634,26,693,2,3,159,364
3101,1941,435,209,1,1,463,209
3102,3562,99,45,6,3,45,148
3103,2677,975,564,2,2,182,231
3104,3247,318,339,3,2,429,88
3105,4612,92,467,3,1,31,287
3106,2620,136,334,0,2,215,279
3107,1007,370,623,4,4,136,364
3108,3774,959,762,6,1,345,272
3109,4048,257,69,4,2,454,86
3110,4283,261,2,6,1,365,195
3111,2371,189,23,5,3,449,130
3112,4277,107,549,5,2,226,108
3113,1556,44,423,6,4,105,224
3114,3524,810,6,1,2,426,8
3115,1442,911,250,4,1,438,79
3116,3704,671,148,1,1,173,139
3117,2705,415,523,5,2,157,60
3118,1808,716,293,2,4,27,310
3119,1342,302,373,0,4,303,131
3120,4153,47,665,1,4,204,174
3121,1919,60,789,2,1,160,147
3122,1497,321,24,1,2,489,239
3123,1169,730,543,1,3,374,220
3124,4864,82,522,5,1,132,154
3125,159,449,911,0,4,409,83
3126,3236,922,631,0,2,196,214
3127,4510,732,945,0,4,462,144
3128,1776,648,947,1,3,461,288
3129,4820,921,685,5,4,158,185
3130,4322,36,580,1,4,113,36
3131,1352,104,270,0,3,252,244
3132,69,850,97,0,2,471,297
3133,500,32,361,1,1,240,159
3134,842,726,279,4,2,488,107
3135,3994,749,646,4,3,215,55
3136,1782,371,562,5,4,207,23
3137,1645,270,331,1,2,405,11
3138,2995,795,458,2,1,409,11
3139,1461,856,603,6,3,346,323
3140,310,237,484,3,2,96,70
3141,4529,41,486,5,1,151,34
3142,4992,543,871,4,3,326,6
3143,164,47,201,4,1,208,189
3144,1641,607,668,5,3,55,186
3145,2496,888,505,4,4,297,219
3146,435,869,850,2,2,24,163
3147,859,601,846,4,1,53,67
3148,304,83,748,3,3,410,63
3149,3428,535,594,3,1,178,323
3150,3589,226,86,1,1,319,27
3151,4281,376,193,6,2,53,204
3152,2248,490,510,6,4,107,170
3153,4728,840,662,6,1,270,62
3154,4456,343,732,2,3,118,211
3155,1464,165,729,4,3,292,196
3156,1588,221,310,4,4,381,121
3157,4901,353,623,5,3,352,74
3158,762,962,90,1,4,113,120
3159,2262,817,62,3,3,265,93
3160,4955,222,643,0,2,388,30
3161,490,261,873,5,1,215,356
3162,289,293,687,6,2,344,233
3163,4282,238,144,5,1,52,302
3164,588,389,551,4,1,362,254
3165,2906,644,579,3,1,254,116
3166,3719,258,154,6,2,296,291
3167,2515,383,622,5,1,364,294
3168,4509,462,934,6,2,282,234
3169,4355,836,581,4,4,485,28
3170,4192,37,189,1,3,92,327
3171,3294,300,364,2,3,119,351
3172,3291,180,119,6,1,447,58
3173,825,768,638,3,2,199,21
3174,2361,713,310,1,3,480,2
3175,1711,127,661,4,2,297,21
3176,2429,524,340,2,2,433,274
3177,2646,429,651,5,1,406,139
3178,3670,153,225,1,3,260,245
3179,4893,236,37,5,1,221,12
3180,2623,56,80,5,1,300,312
3181,2936,400,110,2,3,142,284
3182,1552,939,650,2,3,210,3
3183,1452,500,420,0,4,294,243
3184,4592,864,597,0,4,335,231
3185,1616,146,730,0,2,418,155
3186,290,665,354,5,3,104,312
3187,2139,21,109,6,4,287,155
3188,3173,253,511,5,2,459,8
3189,641,120,253,2,2,438,136
3190,4975,326,738,4,2,334,114
3191,2129,512,317,3,4,228,229
3192,1981,388,175,5,3,98,145
3193,704,22,52,0,1,81,309
3194,3128,947,827,2,2,256,48
